-1.5707963267948966;1.5707963267948966;;;-0.000000005;0.000000005;-0.000000005;0.000000005;
-1.5707963267948966;0.000000005;;;-0.7853981658974483;-0.7853981558974483;-0.7071067829543144;-0.7071067758832467;
-1.5707963267948966;-0.7853981558974483;;;-1.1780972463461725;-1.1780972363461726;-0.9238795329896411;-0.9238795291628067;
-1.5707963267948966;-1.1780972363461726;;;-1.3744467865705345;-1.3744467765705346;-0.9807852805251619;-0.9807852785742587;
-1.5707963267948966;-1.3744467765705346;;;-1.4726215566827157;-1.4726215466827157;-0.9951847267028272;-0.9951847257226558;
-1.5707963267948966;-1.4726215466827157;;;-1.521708941738806;-1.5217089317388062;-0.9987954562128393;-0.9987954557221624;
-1.5707963267948966;-1.5217089317388062;;;-1.5462526342668514;-1.5462526242668515;-0.9996988186981215;-0.9996988184527091;
-1.5707963267948966;-1.5462526242668515;;;-1.558524480530874;-1.558524470530874;-0.9999247018396239;-0.9999247017169085;
-1.5707963267948966;-1.558524470530874;;;-1.5646604036628853;-1.5646603936628853;-0.999981175282721;-0.9999811752213621;
-1.5707963267948966;-1.5646603936628853;;;-1.567728365228891;-1.567728355228891;-0.9999952938096062;-0.9999952937789265;
-1.5707963267948966;-1.567728355228891;;;-1.5692623460118937;-1.5692623360118938;-0.9999988234517094;-0.9999988234363696;
-1.5707963267948966;-1.5692623360118938;;;-1.5700293364033953;-1.5700293264033953;-0.9999997058628841;-0.9999997058552141;
-1.5707963267948966;-1.5700293264033953;;;-1.570412831599146;-1.570412821599146;-0.9999999264657183;-0.9999999264618833;
-1.5707963267948966;-1.570412821599146;;;-1.5706045791970213;-1.5706045691970214;-0.9999999816164294;-0.9999999816145119;
-1.5707963267948966;-1.5706045691970214;;;-1.570700452995959;-1.570700442995959;-0.9999999954041073;-0.9999999954031485;
-1.5707963267948966;-1.570700442995959;;;-1.5707483898954278;-1.5707483798954278;-0.9999999988510269;-0.9999999988505475;
-1.5707963267948966;-1.5707483798954278;;;-1.5707723583451623;-1.5707723483451623;-0.9999999997127567;-0.999999999712517;
-1.5707963267948966;-1.5707723483451623;;;-1.5707843425700294;-1.5707843325700295;-0.9999999999281892;-0.9999999999280693;
-1.5707963267948966;-1.5707843325700295;;;-1.570790334682463;-1.570790324682463;-0.9999999999820472;-0.9999999999819873;
-1.5707963267948966;-1.570790324682463;;;-1.5707933307386797;-1.5707933207386797;-0.9999999999955118;-0.9999999999954818;
-1.5707963267948966;-1.5707933207386797;;;-1.570794828766788;-1.5707948187667882;-0.999999999998878;-0.9999999999988629;
-1.5707963267948966;-1.5707948187667882;;;-1.5707955777808422;-1.5707955677808423;-0.9999999999997194;-0.9999999999997119;
-1.5707963267948966;-1.5707955677808423;;;-1.5707959522878694;-1.5707959422878695;-0.9999999999999298;-0.9999999999999261;
-1.5707963267948966;-1.5707959422878695;;;-1.570796139541383;-1.570796129541383;-0.9999999999999825;-0.9999999999999806;
-1.5707963267948966;-1.570796129541383;;;-1.5707962331681398;-1.5707962231681398;-0.9999999999999957;-0.9999999999999947;
-1.5707963267948966;-1.5707962231681398;;;-1.570796279981518;-1.5707962699815181;-0.9999999999999989;-0.9999999999999983;
-1.5707963267948966;-1.5707962699815181;;;-1.5707962983882073;-1.5707962983882073;-0.9999999999999996;-0.9999999999999996;
