-1.5707963267948966;1.5707963267948966;3.141592653589793;;-0.3708147119305676;0.3708147119305676;-0.3623748900804779;0.3623748900804779;
-1.5707963267948966;0.3708147119305676;1.9416110387254641;;-0.8291669029337561;-0.3708147119305676;-0.7373688780783195;-0.3623748900804779;
-1.5707963267948966;-0.3708147119305676;1.199981614864329;;-1.1124441357917112;-0.8291669029337561;-0.896782822365277;-0.7373688780783195;
-1.5707963267948966;-0.8291669029337561;0.7416294238611405;;-1.2875190939369392;-1.1124441357917112;-0.9601445971343049;-0.896782822365277;
-1.5707963267948966;-1.1124441357917112;0.45835219100318536;;-1.39572136864967;-1.2875190939369392;-0.9847134853154297;-0.9601445971343049;
-1.5707963267948966;-1.2875190939369392;0.28327723285795736;;-1.4625940520821652;-1.39572136864967;-0.9941518429365234;-0.9847134853154297;
-1.5707963267948966;-1.39572136864967;0.17507495814522667;;-1.5039236433624017;-1.4625940520821652;-0.9977648552472586;-0.9941518429365234;
-1.5707963267948966;-1.4625940520821652;0.10820227471273136;;-1.5294667355146598;-1.5039236433624017;-0.9991460540072813;-0.9977648552472586;
-1.5707963267948966;-1.5039236433624017;0.06687268343249486;;-1.5452532346426386;-1.5294667355146598;-0.9996737929583659;-0.9991460540072813;
-1.5707963267948966;-1.5294667355146598;0.04132959128023672;;-1.5550098276669175;-1.5452532346426386;-0.9998753958104278;-0.9996737929583659;
-1.5707963267948966;-1.5452532346426386;0.025543092152257918;;-1.5610397337706179;-1.5550098276669175;-0.9999524048238342;-0.9998753958104278;
-1.5707963267948966;-1.5550098276669175;0.015786499127979026;;-1.5647664206911962;-1.5610397337706179;-0.9999818201712749;-0.9999524048238342;
-1.5707963267948966;-1.5610397337706179;0.00975659302427867;;-1.5670696398743182;-1.5647664206911962;-0.9999930559103347;-0.9999818201712749;
-1.5707963267948966;-1.5647664206911962;0.006029906103700355;;-1.5684931076117743;-1.5670696398743182;-0.9999973475918698;-0.9999930559103347;
-1.5707963267948966;-1.5670696398743182;0.003726686920578315;;-1.5693728590574405;-1.5684931076117743;-0.9999989868699712;-0.9999973475918698;
-1.5707963267948966;-1.5684931076117743;0.0023032191831222626;;-1.5699165753492303;-1.5693728590574405;-0.9999996130187219;-0.9999989868699712;
-1.5707963267948966;-1.5693728590574405;0.0014234677374560523;;-1.5702526105031067;-1.5699165753492303;-0.9999998521863006;-0.9999996130187219;
-1.5707963267948966;-1.5699165753492303;0.0008797514456662103;;-1.5704602916410202;-1.5702526105031067;-0.9999999435401882;-0.9999998521863006;
-1.5707963267948966;-1.5702526105031067;0.0005437162917898419;;-1.570588645656983;-1.5704602916410202;-0.9999999784342726;-0.9999999435401882;
-1.5707963267948966;-1.5704602916410202;0.0003360351538763684;;-1.5706679727789337;-1.570588645656983;-0.9999999917626233;-0.9999999784342726;
-1.5707963267948966;-1.570588645656983;0.00020768113791347353;;-1.5707169996729458;-1.5706679727789337;-0.9999999968536039;-0.9999999917626233;
-1.5707963267948966;-1.5706679727789337;0.00012835401596289486;;-1.5707472999008845;-1.5707169996729458;-0.9999999987981818;-0.9999999968536039;
-1.5707963267948966;-1.5707169996729458;0.00007932712195080072;;-1.5707660265669579;-1.5707472999008845;-0.9999999995409481;-0.9999999987981818;
-1.5707963267948966;-1.5707472999008845;0.000049026894012094147;;-1.5707776001288232;-1.5707660265669579;-0.999999999824656;-0.9999999995409481;
-1.5707963267948966;-1.5707660265669579;0.00003030022793870657;;-1.5707847532330315;-1.5707776001288232;-0.9999999999330264;-0.999999999824656;
-1.5707963267948966;-1.5707776001288232;0.000018726666073387577;;-1.5707891736906883;-1.5707847532330315;-0.9999999999744166;-0.9999999999330264;
-1.5707963267948966;-1.5707847532330315;0.000011573561865096949;;-1.5707919063372398;-1.5707891736906883;-0.9999999999902298;-0.9999999999744166;
-1.5707963267948966;-1.5707891736906883;0.000007153104208290628;;-1.570793594148345;-1.5707919063372398;-0.9999999999962663;-0.9999999999902298;
-1.5707963267948966;-1.5707919063372398;0.00000442045765680632;;-1.5707946389837912;-1.570793594148345;-0.9999999999985757;-0.9999999999962663;
-1.5707963267948966;-1.570793594148345;0.000002732646551484308;;-1.5707952819594504;-1.5707946389837912;-0.9999999999994542;-0.9999999999985757;
-1.5707963267948966;-1.5707946389837912;0.0000016878111053220124;;-1.5707956838192374;-1.5707952819594504;-0.9999999999997933;-0.9999999999994542;
-1.5707963267948966;-1.5707952819594504;0.0000010448354461622955;;-1.5707959249351096;-1.5707956838192374;-0.9999999999999193;-0.9999999999997933;
-1.5707963267948966;-1.5707956838192374;0.0000006429756591597169;;-1.5707960856790244;-1.5707959249351096;-0.9999999999999709;-0.9999999999999193;
-1.5707963267948966;-1.5707959249351096;0.00000040185978700257863;;-1.5707961660509817;-1.5707960856790244;-0.9999999999999871;-0.9999999999999709;
-1.5707963267948966;-1.5707960856790244;0.00000024111587215713826;;-1.5707962464229392;-1.5707961660509817;-0.9999999999999968;-0.9999999999999871;
-1.5707963267948966;-1.5707961660509817;0.00000016074391484544037;;-1.570796246422939;-1.5707962464229392;-0.9999999999999968;-0.9999999999999968;
-1.570796246422939;-1.5707961660509817;0.00000008037195731169788;;-1.5707962464229392;-1.5707961660509817;-0.9999999999999968;-0.9999999999999871;
